record_id,nli_actor_index,nli_opinion_index,nli_chunk_index,nli_actor_name,nli_opinion,match_method,occurrences,actor_turn_occurrences,transcript_start,transcript_end,matched_text,speaker_name,turn_start,turn_end,turn_attribution_verified
184,0,0,2,Guilherme Coutinho Calheiros,O desenvolvimento de parques tecnológicos é crucial para a inovação.,NORMALIZED_EXACT_MATCH,1,1,9819,11093,"Uma empresa que não inova não vai ter competitividade para manter sua capacidade de acessar os seus mercados.

Então, essa é a dinâmica da tríplice hélice ou quádrupla hélice — quando incluímos a sociedade, porque ela não é só um ator passivo dentro desse processo, só esperando receber os benefícios desse trabalho datriple helix, mas se estrutura de uma forma organizada em associações que vão brigar por determinados direitos, brigar por determinada representatividade. Então, a sociedade civil também se organiza e vai em busca de que esse processo de desenvolvimento da ciência, tecnologia e inovação ocorra de uma forma mais efetiva e que, assim, ela possa absorver, de uma forma mais adequada, os benefícios desse processo gerado entre as diversas instituições.

Acontece que esse trabalho datriple helix, como nós já colocamos aqui, é um trabalho complexo, é um trabalho cujos fluxos nós, de cara, não conseguimos desenhar, porque são dinâmicos. E, no nosso entendimento, para que esse trabalho ocorra de forma mais efetiva, é preciso criarmos condições em um determinado ecossistema, ou em um ambiente que fortaleçamos, em um determinado território, essa capacidade da produção do conhecimento junto com o desenvolvimento tecnológico e com a capacidade de inovação.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,0,3,Guilherme Coutinho Calheiros,O desenvolvimento de parques tecnológicos é crucial para a inovação.,NORMALIZED_EXACT_MATCH,1,1,7069,8077,"São poucas as empresas que estão no mercado que conseguem ter capital e conhecimento suficientes para desenvolver a ciência pura, o conhecimento puro. Então, é preciso ter estruturas públicas e privadas que trabalhem essa produção do conhecimento, essa produção da ciência. E aí está uma das nossas hélices, que é a hélice acadêmica, onde se produz o conhecimento.

Nós temos a hélice das empresas, a hélice do mercado, a hélice da indústria, onde temos muitas vezes o desenvolvimento tecnológico, mas, efetivamente, a inovação, que é quando esse desenvolvimento tecnológico chega à sociedade em forma de produtos ou serviços.

Para nós termos efetivamente capacidade de transformar esse conhecimento em soluções, é preciso existir um conjunto de condições — condições legais, condições regulatórias, condições estratégicas — para se criarem políticas e programas que possibilitem que a produção do conhecimento se transforme em tecnologia e que essa tecnologia se transforme em inovação e chegue ao mercado.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,1,0,Guilherme Coutinho Calheiros,"A ciência busca o domínio do conhecimento, enquanto a tecnologia aplica esse conhecimento e a inovação leva essa aplicação para a sociedade.",NORMALIZED_EXACT_MATCH,1,1,5702,6131,"O que é a ciência? A ciência é a busca do domínio de certo conhecimento. Então, quando nós falamos de ciência, estamos em busca de conhecimento e do domínio dele sobre algo.

Quando nós falamos de tecnologia, tratamos da aplicação desse conhecimento. É quando nós dominamos um determinado conhecimento e o aplicamos de alguma forma para beneficiar alguém ou na tentativa de atender a uma necessidade ou de solucionar um problema.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,1,1,Guilherme Coutinho Calheiros,"A ciência busca o domínio do conhecimento, enquanto a tecnologia aplica esse conhecimento e a inovação leva essa aplicação para a sociedade.",NORMALIZED_EXACT_MATCH,1,1,5953,6765,"É quando nós dominamos um determinado conhecimento e o aplicamos de alguma forma para beneficiar alguém ou na tentativa de atender a uma necessidade ou de solucionar um problema.

E, quando nós falamos de inovação, nos referimos a quando pegamos essa solução, essa tecnologia e a levamos para a sociedade. A sociedade passa a consumir ou utilizar esta tecnologia.

Então, quando nós falamos em ciência, tecnologia e inovação, parece haver um encadeamento lógico, parece que existe um processo linear, em que produzimos o conhecimento, aplicamos esse conhecimento e o disponibilizamos para uso da sociedade, mas esse processo não é de forma alguma linear. Ele é um processo complexo e, muitas vezes, caótico, onde as partes não conversam, não interagem e não existe uma lógica pré-definida para que isso aconteça.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,1,2,Guilherme Coutinho Calheiros,"A ciência busca o domínio do conhecimento, enquanto a tecnologia aplica esse conhecimento e a inovação leva essa aplicação para a sociedade.",NORMALIZED_EXACT_MATCH,1,1,8692,9365,"Para fazermos ciência, tecnologia e inovação, nós precisamos da academia, precisamos das empresas e precisamos do poder público. Daí que se constitui a tríplice hélice, em que um gera o conhecimento, outro cria as condições para que esse conhecimento se transforme em soluções reais para consumo da sociedade e o outro, as empresas, de fato, leva esse conhecimento em forma de produto e serviço à sociedade.

Muitas vezes, nas discussões, inclui-se a quarta hélice, a sociedade, que, no momento, nós enxergamos como a grande beneficiária desse trabalho realizado pela academia, pelas empresas e pelo poder público.

A sociedade é quem absorve os benefícios. Através de quê?",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,1,3,Guilherme Coutinho Calheiros,"A ciência busca o domínio do conhecimento, enquanto a tecnologia aplica esse conhecimento e a inovação leva essa aplicação para a sociedade.",NORMALIZED_EXACT_MATCH,1,1,6608,7219,"Ele é um processo complexo e, muitas vezes, caótico, onde as partes não conversam, não interagem e não existe uma lógica pré-definida para que isso aconteça.

Por quê? Porque, muitas vezes, quem faz ciência não faz o desenvolvimento tecnológico e quem faz o desenvolvimento tecnológico não faz a inovação, até porque são domínios distintos. Fazer ciência é algo que custa caro, demanda tempo e, muitas vezes, não é possível ser incorporado na dinâmica privada. São poucas as empresas que estão no mercado que conseguem ter capital e conhecimento suficientes para desenvolver a ciência pura, o conhecimento puro.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,2,0,Guilherme Coutinho Calheiros,É importante criar um ambiente de consenso e compreensão das funções de cada parte envolvida.,NO_MATCH,0,0,,,,,,,unknown
184,0,2,1,Guilherme Coutinho Calheiros,É importante criar um ambiente de consenso e compreensão das funções de cada parte envolvida.,NO_MATCH,0,0,,,,,,,unknown
184,0,2,2,Guilherme Coutinho Calheiros,É importante criar um ambiente de consenso e compreensão das funções de cada parte envolvida.,NORMALIZED_EXACT_MATCH,1,1,5132,5720,"Audy, da TECNOPUC, e Francilene Garcia, que foram Presidentes também da ANPROTEC.

Como sou o primeiro a falar e como estamos na Casa do povo, sabendo que, na sequência, teremos outros especialistas e conhecedores da temática, vou procurar ser mais didático. Pode ser até que a minha apresentação seja um pouco simplória, mas eu tentarei buscar que cheguemos a um ambiente de consenso da temática que venha a ser trazida para o debate.

Em específico, quando nós falamos de ciência, tecnologia e inovação, o objeto da Câmara, precisamos compreender o papel de cada um.

O que é a ciência?",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,0,2,3,Guilherme Coutinho Calheiros,É importante criar um ambiente de consenso e compreensão das funções de cada parte envolvida.,NORMALIZED_EXACT_MATCH,1,1,9819,11093,"Uma empresa que não inova não vai ter competitividade para manter sua capacidade de acessar os seus mercados.

Então, essa é a dinâmica da tríplice hélice ou quádrupla hélice — quando incluímos a sociedade, porque ela não é só um ator passivo dentro desse processo, só esperando receber os benefícios desse trabalho datriple helix, mas se estrutura de uma forma organizada em associações que vão brigar por determinados direitos, brigar por determinada representatividade. Então, a sociedade civil também se organiza e vai em busca de que esse processo de desenvolvimento da ciência, tecnologia e inovação ocorra de uma forma mais efetiva e que, assim, ela possa absorver, de uma forma mais adequada, os benefícios desse processo gerado entre as diversas instituições.

Acontece que esse trabalho datriple helix, como nós já colocamos aqui, é um trabalho complexo, é um trabalho cujos fluxos nós, de cara, não conseguimos desenhar, porque são dinâmicos. E, no nosso entendimento, para que esse trabalho ocorra de forma mais efetiva, é preciso criarmos condições em um determinado ecossistema, ou em um ambiente que fortaleçamos, em um determinado território, essa capacidade da produção do conhecimento junto com o desenvolvimento tecnológico e com a capacidade de inovação.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
184,1,0,0,Ricardo Magnus Osório Galvão,"A integração entre governo, academia e empresas deve ser incentivada por meio do Marco Legal de Ciência e Tecnologia.",NORMALIZED_EXACT_MATCH,1,1,13981,14830,"O primeiro é um conceito importantíssimo, que é o conceito de produto de pesquisa e desenvolvimento.

A minha experiência — todos sabem que eu estudei nos Estados Unidos, trabalhei na Holanda, trabalhei na Itália, trabalhei em Portugal, trabalhei na Inglaterra — com relação à interação entre academia e empresa mostra que muitas coisas que eram feitas na academia, produtos, eram encomendadas diretamente à empresa. Isso sempre foi uma semente de desenvolvimento tecnológico. Então, deve haver permissão para se colocar a articulação com a empresa.

A Lei nº 13.243, de 2016, tratou muito bem isso, por exemplo, quando defende, no art. 6º da Lei nº 8.666, de 1993, produtos para pesquisa e desenvolvimento, bens, insumos e obras necessários para atividade de pesquisa científica e tecnológica, desenvolvimento de tecnologia ou inovação tecnológica.",RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,true
184,1,0,1,Ricardo Magnus Osório Galvão,"A integração entre governo, academia e empresas deve ser incentivada por meio do Marco Legal de Ciência e Tecnologia.",NORMALIZED_EXACT_MATCH,1,1,12803,13307,"As minhas colocações vão estar baseadas, é claro, no Marco Legal de Ciência e Tecnologia, fruto da Lei nº 13.243, de 2016, regulamentada pelo Decreto nº 9.283, de 2018.

O Deputado Vitor Lippi mencionou que estuda fazer a nova Lei do Bem, e, como eu disse já em outras vezes, além de aperfeiçoar a lei, Deputado, nós temos que cuidar para que ela seja aplicada e utilizada. Essa tem sido a nossa falha mesmo com a questão da Lei do Bem.

Vou começar com um exemplo claro da questão de academia e empresa.",RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,true
184,1,0,2,Ricardo Magnus Osório Galvão,"A integração entre governo, academia e empresas deve ser incentivada por meio do Marco Legal de Ciência e Tecnologia.",NORMALIZED_EXACT_MATCH,1,1,12377,12843,"Eu vou entrar um pouquinho em detalhes de alguns aspectos mais específicos sobre a integração entre Governo, academia e empresas. Já tive a oportunidade de dizer algumas coisas aqui em outra audiência, mas vou repeti-las e colocá-las sob outra perspectiva também. Procurarei falar sobre três vetores. Primeiro, academia e empresa; depois, empresa e academia; e depois, ação integradora ou articuladora que o Estado deve ter.

As minhas colocações vão estar baseadas,",RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,true
184,1,0,3,Ricardo Magnus Osório Galvão,"A integração entre governo, academia e empresas deve ser incentivada por meio do Marco Legal de Ciência e Tecnologia.",NORMALIZED_EXACT_MATCH,1,1,11968,12506,"Bom dia a todos e a todas.

Eu agradeço muito ao Deputado Vitor Lippi, de São Paulo, que já conheço há bastante tempo, esse convite.

Agradeço também aos Deputados Reimont e Raimundo Santos, que instituíram esta audiência pública.

Saúdo o Guilherme Coutinho Calheiros, colega do MCTI, e a minha amiga Gianna Cardoso Sagazio, que, em nome das empresas, tem sempre procurado colaborar com a parte científica.

Eu vou entrar um pouquinho em detalhes de alguns aspectos mais específicos sobre a integração entre Governo, academia e empresas.",RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,true
